dish_id,calories,mass,fat,carbs,protein
dish_1568233478,718.04,336.0,39.8,2.014,83.916
dish_1559240875,116.116,203.0,0.203,30.856,0.812
dish_1565209922,201.565346144,168.99999400000002,6.2563060440000005,25.567343388,10.335444604
dish_1564169197,116.45,50.0,6.5,8.95,5.5
dish_1561060448,109.019,41.0,3.854,13.735,4.592
dish_1551492762,103.28,194.0,6.4830000000000005,8.936,5.644
dish_1565811390,205.09229116,265.99999999999994,7.622344902000001,21.704549199,14.384674586000004
dish_1551567004,70.65,87.0,5.157,4.806000000000001,3.093
dish_1551381404,50.4,36.0,0.216,8.64,3.24
dish_1565809033,341.42,433.0,1.63,16.746,62.692
dish_1563389446,117.78759520399998,172.999998,8.123614019,10.055329,3.871455638
dish_1562617492,558.5577999769998,372.99999999999994,27.255163868,39.35410413499999,39.668487074
dish_1568233403,10.64,38.0,0.152,2.014,0.836
dish_1558628339,70.33,13.0,5.46,0.182,4.81
dish_1560356627,980.048,301.0,75.974,6.92,63.124
dish_1566847483,476.231925878,314.000001,28.970856673999997,24.980386682,29.644316619000005
dish_1562785159,265.6626767032,315.00000700000004,27.183799466,15.681798398,32.891555088800004
dish_1560455179,103.320848386,150.00000100000003,5.98752243,12.081323442,1.908316153
dish_1568056258,506.35799999999995,485.0,13.48,16.415,77.393
dish_1558637351,80.08,154.0,0.308,21.56,0.462
dish_1562875273,495.91024547500007,306.00000600000004,17.10822956,39.23575075,44.831674812
dish_1551489885,43.5,30.0,1.8,0.45,6.3
dish_1565118096,656.4300000000001,588.0,13.032000000000002,49.997,82.44299999999998
dish_1558116260,433.575,75.0,37.125,17.025,16.8
dish_1551235759,324.5,264.0,16.138,21.581,23.792
dish_1550774815,32.49,57.0,0.171,7.98,0.399
dish_1563986093,239.03,215.0,14.341,14.228,13.409
dish_1551563294,32.2,28.0,2.996,1.764,0.224
dish_1562690144,645.7623391,354.00000299999994,48.07874704,8.460017653,43.366227449
dish_1559751744,227.33,188.0,13.008,10.704,15.712
dish_1562097673,345.65732175799997,306.999997,29.935170149,24.260705367,32.704059148
dish_1564086778,645.8015263919999,437.0000030000001,25.345336314,65.734333457,41.446186708000006
dish_1551306339,209.31,108.0,8.571,23.296,9.622
dish_1563207389,337.27000000000004,327.0,13.830000000000002,37.937,15.290000000000004
dish_1567537387,72.552468773,137.00000300000002,4.421021309,7.681212852,1.721936207
dish_1567022338,507.24300000000005,463.0,16.4,19.278999999999996,69.155
dish_1550706237,132.7,50.0,2.1,21.15,6.75
dish_1560368815,400.337649915,442.00000499999993,33.127270720000006,21.281317970999996,11.468402398000002
dish_1561405934,287.33187155,242.9999990000001,11.362254608,21.346517184,25.268146041000005
dish_1563206409,443.46383272,277.000016,33.37190648,4.392428828,29.678573
dish_1563208094,160.31122645,110.999999,6.38773598,24.81792426,1.36132074
dish_1564774773,50.13658578,90.0,2.546341512,6.14634146,2.107317072
dish_1550775126,219.75,177.0,6.777,40.98,2.781
dish_1551378490,117.114,141.0,0.447,25.874,4.475
dish_1563564760,341.8524453940001,242.999998,16.774696824,27.887175164,23.54003454499999
dish_1565031338,296.24045730000006,214.99999599999995,16.46657358,8.770724819999998,27.085740453999996
dish_1560961179,153.92,104.0,11.44,1.664,10.4
dish_1563551397,365.53062642,302.000003,25.054745132,10.936723553,24.61239864
dish_1564518850,194.327,119.0,7.021,29.155,4.879
dish_1550862681,68.09,124.0,0.565,16.658,0.892
dish_1565797699,128.928870291,171.0,5.043741934,20.419322435,2.851999976
dish_1561996750,29.67,43.0,0.086,7.74,0.301
dish_1568060646,31.479999999999997,97.0,0.2799999999999999,6.473000000000001,1.738
dish_1559845018,302.42600000000004,175.0,18.065,29.682,10.208
dish_1562183175,290.28240353199993,324.00000099999994,15.717024596,32.917036825,7.615251474999998
dish_1564083534,309.062,307.0,18.611,13.395,24.46
dish_1565382969,13.11,57.0,0.228,2.052,1.653
dish_1550712913,46.72,64.0,3.072,1.216,5.12
dish_1559846311,114.972,201.0,0.201,30.552,0.804
dish_1565810205,126.965539185,153.00000000000003,9.058966423,4.21797064,10.675748535
dish_1551378099,18.85,65.0,0.195,5.85,0.715
dish_1556575499,103.3,154.0,6.882000000000001,10.618,2.8680000000000003
dish_1562945851,91.265322247,150.0,2.278645224,17.553193358,1.7399999620000002
dish_1567106594,15.84,88.0,0.176,3.432,0.792
dish_1551235171,3.92,14.0,0.056,0.742,0.308
dish_1561666897,532.508692856,402.00000399999993,22.036612796000004,54.080107961,34.528740229
dish_1561661972,12.09,39.0,0.039,2.73,0.702
dish_1558722906,95.49,90.0,2.16,19.8,2.79
dish_1550876249,82.5,50.0,1.8,0.0,15.5
dish_1557853314,115.413,93.0,0.186,27.342,1.488
dish_1560366998,39.6,131.0,0.173,9.648,0.823
dish_1551374982,149.53,165.0,6.168,18.822,7.1579999999999995
dish_1550862908,27.36,48.0,0.144,6.72,0.336
dish_1567714934,734.43,537.0,39.152,19.838,78.284
dish_1564777986,372.23091056,221.0,18.80899974,21.32395289599999,28.163883784
dish_1568132561,273.524,177.0,15.404,19.736,15.11
dish_1566242234,289.31,363.0,5.446,15.791,43.514
dish_1563565683,65.74277888099999,62.99999899999999,7.585437593,2.142220818,8.658039199000001
dish_1558459528,11.52,64.0,0.128,2.496,0.576
dish_1551377782,86.36,127.0,1.778,15.24,3.048
dish_1562787817,348.898027522,183.999999,20.615570111,16.096537529000003,24.512392826000003
dish_1550796763,68.72999999999999,157.0,0.279,17.560000000000002,0.991
dish_1560367296,184.3833319508,362.000002,11.224782386,18.360015970000003,13.0268517452
dish_1567629129,334.05,294.0,11.084,46.143,14.367
dish_1551565464,19.74,42.0,0.042,5.04,0.378
dish_1560369421,413.9466302692,410.999988,31.057139792000005,29.280055602000004,43.31871228080001
dish_1565981769,23.10441986,47.0,0.556064818,4.636088187,0.41758473
dish_1551124157,143.06,168.0,7.399,11.892,7.489
dish_1558549086,73.15,95.0,0.095,16.15,1.9
dish_1551376850,44.46,78.0,0.234,10.92,0.546
dish_1550712877,618.472,176.0,51.18,15.852,28.148000000000003
dish_1562945131,37.32389884,66.999998,1.895609408,4.57560964,1.568780448
dish_1562784242,85.12,32.0,3.104,10.56,3.52
dish_1564685406,367.6474995100001,191.999995,26.060641546,7.318960506,26.831778653999997
dish_1562611878,286.894601658,310.99999700000006,16.662101644999996,28.178410214,9.673808555
dish_1561579845,307.264234168,162.99999999999997,14.719876862,4.394568403,36.616072517
dish_1563381486,339.73199999999997,180.0,19.908,27.036,13.5
dish_1560543505,66.18,172.0,2.282,9.771,3.129
dish_1559844928,66.22,86.0,0.086,14.62,1.72
dish_1563555100,190.92,186.0,12.468,7.712,11.792
dish_1562945332,246.65079567,325.0,8.793272648,18.078327892,23.961717267999997
dish_1558721700,19.04,56.0,0.112,4.48,0.448
dish_1561146781,300.1,223.0,1.655,63.77,9.783
dish_1564601470,15.841,73.0,0.073,3.723,0.511
dish_1551141892,5.04,18.0,0.072,0.954,0.396
dish_1551378829,6.324,31.0,0.031,1.209,0.682
dish_1559246053,251.046,494.0,0.8220000000000001,63.926,3.73
dish_1562096608,176.71203632899997,162.999994,13.218133118000004,14.911698010000002,13.094924764
dish_1560453412,591.078379657,631.0000020000001,15.838275205000002,63.241495136,49.472752415
dish_1563996656,376.62035869,284.000001,23.858446371000003,15.655679703000002,26.991684455
dish_1566931548,154.98,253.0,10.385000000000002,15.526,4.433999999999999
dish_1561661552,394.72567308,325.000008,11.388463853,46.265835831,25.610856028999997
dish_1562009314,99.56752937,195.000008,2.494944485,17.291679666,6.528782558
dish_1561392459,395.226,275.0,28.110000000000003,11.668,23.69
dish_1550771562,107.2,20.0,7.0,10.6,1.4
dish_1561480460,285.40200000000004,277.0,14.575,25.524,14.547
dish_1562094694,134.59600514200002,142.000006,11.607294488,7.249882776000001,2.246117766
dish_1565895808,51.80175062,99.000002,2.571525002,6.75675014,1.737450036
dish_1560888817,47.94,34.0,2.312,6.12,0.714
dish_1551225609,32.24,62.0,0.124,8.68,0.186
dish_1563475826,74.28,176.0,0.176,18.96,0.88
dish_1563550950,183.17,93.0,13.9,1.4580000000000002,12.33
dish_1562959700,315.41370393999995,153.000001,14.441155442,16.890980773,27.910998156
dish_1558458541,294.831,51.0,25.245,11.577,11.424
dish_1566414780,807.4163464362001,651.000033,35.501947289,33.422515501,102.63383807879998
dish_1567785130,76.69048529700001,58.999999,4.110967932,9.080290281,1.8879999599999997
dish_1563567319,398.630801057,381.99998499999987,45.994238160999984,12.989339608999998,52.49795069499999
dish_1561576074,374.5453138160001,216.000001,19.081560014,24.043350847999992,25.967586292
dish_1561737776,375.300016,139.000006,11.120000415,56.017002505,12.954800567
dish_1564778057,575.1850814080001,376.999995,33.986798843,35.53947221599999,31.990742103
dish_1566330466,377.42590384,282.999997,16.740230868999998,25.284510081999997,30.161400261999994
dish_1551222527,15.0,60.0,0.18,3.0,1.08
dish_1563823423,700.5303753100002,440.9999940000001,36.73441641800001,15.258248929,77.780294952
dish_1563464457,158.99,163.0,7.518,16.838,7.252000000000001
dish_1550788957,25.84,76.0,0.532,5.168,0.532
dish_1559925037,54.1,10.0,4.2,0.14,3.7
dish_1566328961,605.81782725,308.000003,24.900572417999996,39.994916715,52.083552565000005
dish_1562602627,577.176,171.0,43.238,25.252,22.148
dish_1564589366,324.25,348.0,11.322,30.289,22.081
dish_1558638246,32.98,97.0,0.194,7.76,0.776
dish_1551374189,94.9,73.0,0.219,20.44,1.971
dish_1564170923,378.81715085,318.999999,15.813500753,28.582853741,31.21370118399999
dish_1558113255,30.6,90.0,0.18,7.2,0.72
dish_1565987054,260.57,213.0,5.62,2.304,48.046
dish_1551486108,65.25,45.0,2.7,0.675,9.45
dish_1564000536,659.9061906510001,397.000001,27.075863691,60.701585919,43.828611623
dish_1551490469,6.56,16.0,0.032,1.6,0.144
dish_1559678457,624.2360662459998,465.00000200000005,37.503221386,29.983657314,43.010420648
dish_1558722685,25.84,76.0,0.152,6.08,0.608
dish_1560357792,145.15,50.0,7.15,16.35,3.95
dish_1561739719,350.16354279099994,636.999997,4.590096497999999,74.61612832400002,10.19899987
dish_1561748862,154.7729513,87.0,7.852456406000001,3.425124898,16.156489454000003
dish_1551225836,189.66,87.0,2.523,39.15,5.22
dish_1551314163,72.78,113.0,0.675,17.34,1.82
dish_1559842409,359.193,179.0,26.644,24.451,13.334
dish_1562173411,638.258,159.0,50.169,5.390000000000001,38.829
dish_1563468776,370.0,250.0,27.5,4.0,25.0
dish_1558723742,375.11,264.0,22.269,40.23,13.325
dish_1560455000,12.8,84.0,0.11,2.725,0.7849999999999999
dish_1562010821,274.149359815,133.999997,16.411747239,3.826643046,26.255055645
dish_1551135415,288.27,203.0,13.785,34.935,9.41
dish_1567526814,408.25,639.0,7.166,34.331,45.2
dish_1560527070,53.13,69.0,0.069,11.73,1.38
dish_1559590130,194.406,152.0,4.106999999999999,1.521,35.888
dish_1568047973,295.55902157,234.000002,21.246097156,6.6200977299999995,19.187804936
dish_1551236417,68.15,47.0,2.82,0.705,9.87
dish_1551375747,145.82,167.0,6.952,7.116,13.908
dish_1562180157,1009.176783387,556.999994,72.163282794,25.456961116,63.837645545
dish_1565627800,167.18927336000002,261.000002,2.134098,13.96690272,19.60243904
dish_1560800836,479.4,170.0,20.4,54.4,20.4
dish_1551379408,99.04,170.0,0.569,14.701999999999998,10.581
dish_1562086037,68.97,121.0,0.363,16.94,0.847
dish_1550777256,115.45,212.0,0.477,28.81,1.887
dish_1568405466,153.09940988000002,189.00000299999996,9.094379846,17.452275426000003,2.526578267
dish_1551324331,163.64999999999998,191.0,6.411,6.214,21.464
dish_1558639673,16.02,89.0,0.178,3.471,0.801
dish_1560367116,108.4099721748,211.000001,6.256616399,12.151616502,9.2056850812
dish_1562959547,165.61774073600003,145.00000200000002,15.460227171,8.817570300000002,10.892046026999994
dish_1568141951,361.819015592,215.999996,12.658842379,46.52096962299999,16.076677476
dish_1565711154,421.617576692,384.999998,19.775161148,14.237547788,42.173999888
dish_1551227325,87.146,102.0,1.29,14.039,5.149
dish_1564073641,49.76780896,52.000002,1.268293,9.13170762,0.50731709
dish_1566414891,213.994175769,162.99999900000003,15.956648208,16.049044928,3.587756708
dish_1562876674,289.19261268199995,157.000001,10.211314482,30.065914350000003,23.770453690000007
dish_1558028690,23.76,66.0,0.066,5.94,0.33
dish_1565987142,518.323,426.0,25.577,11.889,60.803999999999995
dish_1560874751,379.992,220.0,10.96,58.687000000000005,12.556
dish_1551233802,35.88,69.0,0.138,9.66,0.207
dish_1550781347,94.63,184.0,0.646,20.094,3.393
dish_1563393341,27.965000940000003,119.000004,0.436333348,5.1963335079999995,1.745333392
dish_1562959379,57.066454083,85.000001,4.4116078839999995,3.778441348,1.451472119
dish_1559240256,18.9,54.0,0.216,3.78,1.296
dish_1550708280,5.4,54.0,0.0,1.08,0.54
dish_1562959485,45.242734578,36.000001999999995,3.856923313,2.311411994,0.938170689
dish_1562170236,169.36,333.0,0.737,42.478,2.069
dish_1567714875,681.0690000000001,416.0,36.611,14.635,74.412
dish_1568132484,76.38,134.0,0.402,18.76,0.938
dish_1563820806,207.81444777999997,273.00000600000004,4.191479940000001,10.491398938,31.381857467000003
dish_1551224089,6.38,29.0,0.087,0.957,0.899
dish_1567801520,919.09709191,600.000003,42.248200673,53.02902148199999,79.971628108
dish_1559239985,116.116,203.0,0.203,30.856,0.812
dish_1563477659,26.55134082,52.000003,0.6653184639999999,4.611114633,1.741008696
dish_1562613974,416.196636704,375.000002,19.963216207,20.551163867999996,39.229142297
dish_1567526888,479.18,816.0,7.59,51.193,47.294999999999995
dish_1558030832,89.352,72.0,0.144,21.168,1.152
dish_1565798531,61.57620928,61.000001,5.820787075,2.255221615,0.830880489
dish_1551317350,145.4,190.0,0.43,32.5,4.22
dish_1551382060,44.2,65.0,0.91,7.8,1.56
dish_1563555160,268.83263768999996,287.000005,14.444397567,21.797337863,13.77380911
dish_1564777933,103.701,39.0,3.666,13.065,4.368
dish_1551136043,59.45,41.0,2.46,0.615,8.61
dish_1565981898,260.979738483,290.00000200000005,21.883743568,11.903451625,17.301080100999997
dish_1551566316,228.69,92.0,15.832,12.204,10.049
dish_1559062082,387.87,311.0,21.616,22.046,25.468
dish_1566417475,150.2305346,198.000005,9.395509604999996,15.766474047,2.730685908
dish_1565119493,529.1450066499999,279.999999,24.306737579,46.864982908,29.865883942
dish_1551122844,97.38,18.0,7.56,0.252,6.66
dish_1566402232,511.39612341,840.999994,8.9976789,54.0816213,48.854603700000006
dish_1560887435,364.52904795599994,171.00000100000003,13.398107858,44.367716981,16.457800313
dish_1551304456,117.92,22.0,7.7,11.66,1.54
dish_1551233633,95.15,156.0,0.923,21.65,2.6729999999999996
dish_1558641358,24.25,97.0,0.291,4.85,1.746
dish_1558724853,50.74,118.0,0.354,10.62,4.012
dish_1562008476,120.505825187,120.00000099999998,6.163931929,6.287505839999999,10.76452422
dish_1563207277,153.09,106.0,6.1,23.7,1.3
dish_1550797094,16.8,48.0,0.192,3.36,1.152
dish_1563812508,112.84,217.0,0.434,1.519,21.7
dish_1558723015,31.16,76.0,0.152,7.6,0.684
dish_1551306290,25.92,27.0,0.405,5.67,0.918
dish_1568055963,36.8,32.0,3.424,2.016,0.256
dish_1559244417,72.832494642,59.0,6.920828473,2.3755169250000003,1.4159110739999998
dish_1551381208,17.75,71.0,0.213,3.55,1.278
dish_1562615283,176.53596363799997,78.000001,11.375679284,3.265864974,15.280250072
dish_1550790554,69.69,116.0,6.804,5.465999999999999,10.255
dish_1560802149,365.517389459,248.999994,17.394940122999998,10.470454055,39.85508665099999
dish_1562180025,798.913618873,256.000005,55.475595396,12.930508888,59.06646885
dish_1562872432,259.083152039,257.000002,5.250878090999999,20.299109776,31.28611505
dish_1562686548,413.494,280.0,23.968,20.892,27.464
dish_1559240216,14.5,58.0,0.174,2.9,1.044
dish_1562184705,635.1904333,376.000005,51.203066147,13.052526672,58.229379791
dish_1550771869,37.62,66.0,0.198,9.24,0.462
dish_1550778435,103.65,117.0,6.382,5.12,6.98
dish_1551233345,2.7,27.0,0.0,0.54,0.27
dish_1551233491,17.75,71.0,0.213,3.55,1.278
dish_1566934366,87.747,33.0,3.102,11.055,3.696
dish_1561134102,24.3,81.0,0.162,6.156,0.486
dish_1568229399,143.805575703,128.000001,13.366684238,5.40597469,2.5867341479999997
dish_1562949515,220.42561384,189.000002,13.367585808,13.565365888,13.23265856
dish_1568318286,32.2,115.0,0.46,6.095,2.53
dish_1551228971,61.39,82.0,0.715,12.19,2.178
dish_1565727921,768.554,397.0,54.055,27.248,46.559999999999995
dish_1563568148,170.995796669,224.999995,18.531178137,6.5096407,19.747219013
dish_1565119698,222.23550113,308.00000400000005,10.575852236,13.186613551,19.411323153
dish_1564428404,113.75104686800002,104.000005,9.808389165999998,6.29883466,1.598034382
dish_1550859356,199.868,58.0,15.834,2.436,11.194
dish_1550873218,62.4,39.0,5.85,3.51,0.78
dish_1562958809,511.67358858,388.999987,24.147148213,44.69553108700001,28.865578225999997
dish_1563996308,718.5117992090001,658.999999,22.656108753,28.793681757000005,98.594513326
dish_1561060642,468.412365779,386.99999999999994,18.522781710999997,39.18320673899999,36.674162429
dish_1550862495,19.04,56.0,0.392,3.808,0.392
dish_1560453150,152.320254199,140.99999699999998,12.962941951,8.120330095,3.441844632
dish_1562946006,535.984,224.0,41.592,6.288,32.072
dish_1565725156,452.67,500.0,11.922,24.225,61.735
dish_1562096907,297.779612863,265.999995,31.159480877,13.237985240000004,38.056853563
dish_1561749778,334.52791304,340.000004,15.126815272,15.891819124999998,32.941498440000004
dish_1562775110,101.52,282.0,0.282,25.38,1.41
dish_1565641943,510.88958757600005,306.999999,15.704394771000002,45.63610910999999,44.918287888
dish_1550710577,88.06,202.0,3.861,9.103,7.130000000000001
dish_1562168427,193.71,368.0,0.699,33.495,13.921
dish_1563567599,194.226805645,156.000009,18.526055285,6.482198628000001,3.543729931000001
dish_1551563723,28.0,56.0,0.056,7.28,0.28
dish_1551232973,107.6,206.0,1.393,20.7,4.993
dish_1551228630,80.66,37.0,1.073,16.65,2.22
dish_1561481634,462.057,228.0,27.153999999999996,27.76,25.482
dish_1558632233,122.60399999999998,193.0,2.714,23.712000000000003,4.486
dish_1562875320,603.8586454750001,377.000006,21.936229559999997,61.67175075000001,47.572274812
dish_1551378291,7.344,36.0,0.036,1.404,0.792
dish_1565383159,706.359,468.0,51.397000000000006,14.009,50.023
dish_1551237527,226.87,238.0,2.99,44.53,6.951
dish_1550773349,64.92,12.0,5.04,0.168,4.44
dish_1550778981,6.9,69.0,0.0,1.38,0.69
dish_1551138237,138.938,183.0,1.6919999999999995,27.547,4.559
dish_1560441247,2.21,17.0,0.034,0.374,0.255
dish_1562775047,284.88,461.0,3.5940000000000003,60.52,6.644
dish_1551225381,57.72,111.0,0.222,15.54,0.333
dish_1568660810,132.54,47.0,5.64,15.04,5.64
dish_1563468240,93.1,239.0,0.371,23.942,1.327
dish_1567625434,581.25304674,396.000009,25.451920861,23.362088793,65.588402756
dish_1561049320,102.79,19.0,7.98,0.266,7.03
dish_1551375715,25.84,76.0,0.152,6.08,0.608
dish_1562691383,86.87,70.0,0.14,20.58,1.12
dish_1561575192,122.98918865800002,236.000004,8.137641391999999,11.167095135,4.637902101
dish_1551228396,3.1,31.0,0.0,0.62,0.31
dish_1558115960,39.27,51.0,0.051,8.67,1.02
dish_1551139260,4.2,15.0,0.06,0.795,0.33
dish_1561661449,237.07566918,115.000005,10.854463844,12.695834991000002,20.978855948
dish_1565207694,173.79121967679998,178.0,12.895247422,15.589639511,15.6331345042
dish_1568318361,540.82,341.0,35.216,9.175,49.086
dish_1551376933,125.39,186.0,1.2040000000000002,29.700000000000003,2.723
dish_1551233313,5.28,24.0,0.072,0.792,0.744
dish_1550789186,15.05,43.0,0.172,3.01,1.032
dish_1562788032,137.238871908,213.999996,6.001858025,12.609990531000005,9.557197126999998
dish_1551314560,123.02,84.0,6.239,16.369,2.387
dish_1567106620,39.04,146.0,0.292,8.652,1.952
dish_1550773771,40.04,52.0,0.052,8.84,1.04
dish_1558723982,294.831,51.0,25.245,11.577,11.424
dish_1551314290,14.57,31.0,0.031,3.72,0.279
dish_1561749908,377.262179448,472.000006,16.426279978,22.846836109,35.403238824
dish_1560444637,509.3209999999999,285.0,31.757,25.588,29.480999999999995
dish_1562789301,606.9116005460002,434.999998,24.51855202,68.411830044,35.305660096
dish_1559235771,145.8000025,54.000001,4.320000015,21.76200049,5.032800101
dish_1561753203,265.47193836499997,207.000002,13.340454002999998,7.747136811000001,26.240112910999997
dish_1558114441,258.45,75.0,20.475,3.15,14.475
dish_1566851115,81.55441751999999,70.00000000000001,7.016817093000001,4.183183362,1.872132173
dish_1559590005,360.83249466000007,240.999996,16.641805267,39.466524308,14.747197397
dish_1551492935,105.85,73.0,4.38,1.095,15.33
dish_1551391257,130.35,79.0,2.844,0.0,24.49
dish_1550771487,5.6,56.0,0.0,1.12,0.56
dish_1559668272,512.14,239.0,36.08,30.88,17.314
dish_1566933498,318.482657204,284.00000600000004,17.559084794000004,12.097745309,28.378120236
dish_1565972628,545.96,359.0,38.27,7.452,40.78
dish_1551567992,104.3,170.0,7.1129999999999995,10.339,2.736
dish_1562096343,6.2,62.0,0.0,1.24,0.62
dish_1557861837,61.884,123.0,5.827,4.46,8.698
dish_1565382762,305.8285921,139.0,12.677753918,36.289686321,12.568736898
dish_1550712459,257.12,144.0,11.606,1.862,34.788
dish_1551137173,3.36,12.0,0.048,0.636,0.264
dish_1565984299,93.34350782,297.999998,1.582831394,18.693933287,4.653012922
dish_1565109659,226.74488168,263.000004,6.810682999999999,17.76031778,20.51707321
dish_1558722636,30.75,75.0,0.15,7.5,0.675
dish_1565034281,228.46,306.0,9.433,32.33,5.901
dish_1561575977,261.07618315999997,102.000002,13.068189381,15.375611418,19.122733638
dish_1551123633,100.5,193.0,1.185,21.57,2.501
dish_1563304369,457.172134272,325.99999199999996,16.76585095,27.775936366999996,47.262753785
dish_1550777791,50.05,65.0,0.065,11.05,1.3
dish_1562876709,304.36686330199996,186.000003,10.964589484,32.045164490000005,24.27940372600001
dish_1558632921,80.6,155.0,0.31,21.7,0.465
dish_1563465847,267.75,182.0,19.054,6.683999999999999,16.383
dish_1551374895,18.2,52.0,0.208,3.64,1.248
dish_1561148481,281.28111947700006,139.999998,14.385699682,18.905287361999996,18.591499957
dish_1558109986,258.45,75.0,20.475,3.15,14.475
dish_1558722665,15.0,60.0,0.18,3.0,1.08
dish_1558028606,19.5,65.0,0.065,4.94,0.39
dish_1565208611,73.66917264,157.0,2.7636478220000003,9.719893043,5.120260780000001
dish_1551390528,15.75,63.0,0.189,3.15,1.134
dish_1560367085,77.56,183.0,2.669,10.636,4.9830000000000005
dish_1561753432,380.321701973,238.00000099999997,19.463063552000005,16.882177692999996,33.369027171
dish_1561492703,113.1305812932,133.999997,9.258422871,10.04601758,11.2780567328
dish_1561663786,46.684,44.0,1.056,9.68,1.364
dish_1562170207,154.95999999999998,285.0,0.641,38.83,1.781
dish_1558629488,16.0,64.0,0.192,3.2,1.152
dish_1565808943,13.32,74.0,0.148,2.886,0.666
dish_1562790259,518.591738286,207.000005,43.956384623,7.921092242000001,27.413873700999996
dish_1558380058,208.116,36.0,17.82,8.172,8.064
dish_1559844030,25.41,77.0,0.231,6.16,0.539
dish_1551223311,3.3,33.0,0.0,0.66,0.33
dish_1550793023,26.86,79.0,0.158,6.32,0.632
dish_1559845745,208.142,322.0,0.322,51.122,3.224
dish_1565024741,359.928,192.0,25.128,10.634,22.296999999999997
dish_1560456814,318.333377802,282.99999699999995,23.540922113,31.463231015,28.815845615
dish_1567020340,93.58829149,167.999996,4.75317074,11.47317045,3.93365844
dish_1551236621,192.5,77.0,11.55,0.0,20.02
dish_1550711746,96.15,258.0,4.593,7.8,9.608
dish_1561579867,369.3642341680001,217.00000000000009,20.497876861999995,7.796568403,37.048072516999994
dish_1562173200,213.36660971,258.999996,7.265494473,26.16419155,13.126372925
dish_1560798854,455.506714508,371.99999799999995,19.443831159,50.673688538,23.491777599
dish_1562777068,236.72350731,236.000001,15.213989095,10.77033586,14.96075649
dish_1564690038,92.34,81.0,0.324,16.2,7.29
dish_1563822546,38.72,88.0,1.848,3.784,2.816
dish_1558640808,10.66,26.0,0.052,2.6,0.234
dish_1566923030,396.7999999999999,226.0,25.368999999999996,33.674,10.643
dish_1565640227,334.62,165.0,13.428,40.38,14.4
dish_1558122740,260.149994,304.0,7.703,22.625002,28.618999
dish_1561746912,264.09595255,210.000001,8.211681799,27.373017327,20.891369422
dish_1563217895,26.799275832000003,73.0,1.066822885,3.975291683,1.3164178419999997
dish_1550781280,23.8,68.0,0.272,4.76,1.632
dish_1562950934,304.21853788,464.000003,4.152195,27.52780544,33.40487808
dish_1561662562,368.48518976,289.0000050000001,16.339727731000004,34.568242773,25.228021487000007
dish_1568143288,129.120743831,157.000003,9.385862155,10.058138720000002,4.0177719210000005
dish_1551122493,59.84,88.0,1.232,10.56,2.112
dish_1567108037,674.7305121600001,365.00000100000005,40.596659102,18.422497502,55.602732615
dish_1561575951,213.69918316,91.00000199999998,9.922189381,14.913611418,14.898733638
dish_1551223346,229.416,147.0,3.5279999999999996,38.501999999999995,10.32
dish_1550712556,6.3,63.0,0.0,1.26,0.63
dish_1551234017,12.4,31.0,0.062,2.79,0.62
dish_1551392833,13.76,32.0,0.096,2.88,1.088
dish_1565031376,319.49045729999995,307.999996,16.745573579999995,13.420724819999998,28.759740454
dish_1564515049,431.635798994,611.000008,26.765791382,49.732015912,34.224402003
dish_1565972674,613.59288752,426.0000009999999,44.66332375100001,9.929046648,41.692606407
dish_1566413356,183.98,164.0,3.952,2.196,33.699
dish_1568047932,30.639021569999997,55.000001999999995,1.556097156,3.75609773,1.287804936
dish_1564429270,605.50717955,354.000002,39.62658350000001,30.818349187999996,43.046117366
dish_1562173267,409.57,171.0,27.119999999999997,18.188,21.401
dish_1562700760,370.13002643,418.000003,18.338949438999997,16.083404275999996,35.965890956
dish_1564432128,217.02839718,102.000001,11.281486918,21.601863075,8.091218675
dish_1551389176,94.72,64.0,7.04,1.024,6.4
dish_1551493236,46.8,36.0,0.108,10.08,0.972
dish_1561392543,126.004929799,118.999999,8.808466321000001,12.171466562,0.958599974
dish_1565021714,381.17146744,662.000004,3.619805,39.62819582,41.77912199
dish_1562096933,312.65961286299995,313.99999500000007,31.207480876999995,16.597985240000003,38.920853563
dish_1559590157,230.486,234.0,5.828999999999999,5.047,38.512
dish_1558630450,86.25,125.0,0.25,22.5,0.875
dish_1560367258,157.9917423748,341.000002,8.974910959,17.011692511999996,12.4795855962
dish_1551492093,77.908,85.0,5.34,3.795,4.896
dish_1551391586,372.77,135.0,29.458,15.242,18.36
dish_1551226840,109.8,122.0,15.86,0.0,22.448
dish_1563827188,369.35998637000006,377.000004,12.975753881,35.209254821,29.444635127
dish_1562613376,371.963864143,267.000001,24.076419027,16.677065575,23.388559618
dish_1558722871,15.0,60.0,0.18,3.0,1.08
dish_1561997401,194.142,335.0,1.173,29.427999999999997,17.969
dish_1560527168,322.835296734,219.000002,18.368912049,24.775575174,15.273437949
dish_1551567731,42.55,37.0,3.959,2.331,0.296
dish_1562875159,260.68,98.0,9.506,32.34,10.78
dish_1556575014,71.3,62.0,6.634,3.906,0.496
dish_1563820775,38.07,162.0,0.594,7.074,2.3760000000000003
dish_1551224283,26.75,107.0,0.321,5.35,1.926
dish_1551566421,23.98,11.0,0.319,4.95,0.66
dish_1560798656,287.172,108.0,10.152,36.18,12.096
dish_1558116547,74.879997,144.0,0.288,0.432,20.16
dish_1558721345,19.5,78.0,0.234,3.9,1.404
dish_1566937992,276.536,104.0,9.776,34.84,11.648
